timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:19:29.072574;119;175602;132453;131509;213877;524159;524159;59.0;0.0;0.0
11:19:29.072574;120;175887;132485;131516;214154;524159;524159;59.0;0.0;0.0
11:19:29.082346;121;176167;132523;131547;214435;524159;524159;59.0;0.0;0.0
11:19:29.092322;122;176453;132551;131557;214710;524159;524159;59.0;0.0;0.0
11:19:29.262206;123;176742;132589;131574;215006;524159;524159;59.0;0.0;0.0
11:19:29.272402;124;177042;132616;131592;215301;524159;524159;59.0;0.0;0.0
11:19:29.282438;125;177245;132596;131575;215485;524159;524159;59.0;0.0;0.0
11:19:29.282438;126;176924;132410;131434;215244;524159;524159;59.0;0.0;0.0
11:19:29.292376;127;176267;132228;131310;214703;524159;524159;59.0;0.0;0.0
11:19:29.472530;128;175761;132172;131274;214257;524159;524159;59.0;0.0;0.0
11:19:29.482453;129;175513;132162;131286;214037;524159;524159;59.0;0.0;0.0
11:19:29.482453;130;175397;132183;131277;213903;524159;524159;59.0;0.0;0.0
11:19:29.492229;131;175415;132208;131301;213894;524159;524159;59.0;0.0;0.0
11:19:29.492229;132;175421;132220;131313;213865;524159;524159;59.0;0.0;0.0
11:19:29.662708;133;175346;132203;131294;213776;524159;524159;59.0;0.0;0.0
11:19:29.672434;134;175233;132181;131273;213637;524159;524159;59.0;947.1;0.0
11:19:29.682335;135;175204;132187;131285;213590;524159;524159;59.0;0.0;0.0
11:19:29.682335;136;175279;132216;131304;213622;524159;524159;59.0;0.0;0.0
11:19:29.692176;137;175404;132260;131330;213718;524159;524159;59.0;0.0;0.0
11:19:29.862233;138;175575;132283;131349;213869;524159;524159;59.0;0.0;0.0
11:19:29.872433;139;175749;132298;131354;214014;524159;524159;59.0;0.0;0.0
11:19:29.882364;140;175912;132320;131368;214147;524159;524159;59.0;0.0;0.0
11:19:29.882364;141;176081;132326;131378;214292;524159;524159;59.0;0.0;0.0
11:19:29.892352;142;176244;132341;131388;214446;524159;524159;59.0;0.0;0.0
11:19:30.067331;143;176433;132357;131397;214624;524159;524159;59.0;0.0;0.0
11:19:30.077377;144;176628;132378;131415;214811;524159;524159;60.0;0.0;0.0
11:19:30.092632;145;176835;132408;131428;215004;524159;524159;60.0;0.0;0.0
11:19:30.097141;146;177081;132440;131451;215228;524159;524159;60.0;0.0;0.0
