timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;accelX;accelY;accelZ;hr3;rr5;rrsecure;spo2
09:46:01.575507;0;140250;35085;33184;139453;106621;106666;-0.403;-0.824;0.463;60.0;0.0;0;0.0
09:46:01.579505;1;271616;35078;33187;270054;237322;237371;-0.405;-0.819;0.463;60.0;0.0;0;0.0
09:46:01.583507;2;292274;35071;33197;271779;368510;368568;-0.405;-0.818;0.462;60.0;0.0;0;0.0
09:46:01.586613;3;240029;35073;33190;219819;493669;493714;-0.407;-0.826;0.463;60.0;0.0;0;0.0
09:46:01.586613;4;202808;35079;33205;180650;524159;524159;-0.405;-0.821;0.464;60.0;0.0;0;0.0
09:46:01.591690;5;183833;35074;33201;166641;524159;524159;-0.404;-0.823;0.465;60.0;0.0;0;0.0
09:46:01.591690;6;171820;35076;33199;155689;524159;524159;-0.402;-0.825;0.463;60.0;0.0;0;0.0
09:46:01.601373;7;171705;35076;33200;155552;524159;524159;-0.403;-0.829;0.464;60.0;0.0;0;0.0
09:46:01.606389;8;171559;35061;33191;155401;524159;524159;-0.402;-0.819;0.465;60.0;0.0;0;0.0
09:46:01.612472;9;171423;35045;33167;155264;524159;524159;-0.403;-0.822;0.461;60.0;0.0;0;0.0
09:46:01.613682;10;171305;35025;33149;155138;524159;524159;-0.405;-0.825;0.460;60.0;0.0;0;0.0
09:46:01.613682;11;171228;35018;33147;155038;524159;524159;-0.405;-0.822;0.461;60.0;0.0;0;0.0
09:46:01.623646;12;171136;66902;63423;154906;524159;524159;-0.404;-0.824;0.459;60.0;0.0;0;0.0
09:46:01.626643;13;171067;70023;65392;154807;524159;524159;-0.402;-0.826;0.461;60.0;0.0;0;0.0
09:46:01.629642;14;171012;70025;65390;154719;524159;524159;-0.403;-0.828;0.461;60.0;0.0;0;0.0
09:46:01.631640;15;170962;70013;65394;154629;524159;524159;-0.403;-0.825;0.460;60.0;0.0;0;0.0
09:46:01.634638;16;170922;70007;65399;154552;524159;524159;-0.402;-0.830;0.460;60.0;0.0;0;0.0
09:46:01.637638;17;170878;69992;65372;154468;524159;524159;-0.400;-0.834;0.458;60.0;0.0;0;0.0
09:46:01.741352;18;170840;69980;65358;154383;524159;524159;-0.400;-0.830;0.459;60.0;0.0;0;0.0
09:46:01.741352;19;170832;69957;65340;154329;524159;524159;-0.402;-0.834;0.457;60.0;0.0;0;0.0
09:46:01.751537;20;170812;69957;65339;154266;524159;524159;-0.402;-0.833;0.456;60.0;0.0;0;0.0
09:46:01.762117;21;170792;69963;65343;154200;524159;524159;-0.401;-0.837;0.457;60.0;0.0;0;0.0
09:46:01.762117;22;170683;69948;65351;154079;524159;524159;-0.402;-0.834;0.455;60.0;0.0;0;0.0
09:46:01.941603;23;170438;69936;65369;153860;524159;524159;-0.401;-0.828;0.453;60.0;0.0;0;0.0
09:46:01.946612;24;170171;122282;117793;153622;524159;524159;-0.401;-0.831;0.455;60.0;0.0;0;0.0
09:46:01.951677;25;169954;137537;128599;153408;524159;524159;-0.401;-0.838;0.456;60.0;0.0;0;0.0
09:46:01.962108;26;169769;137479;128599;153219;524159;524159;-0.401;-0.841;0.455;60.0;0.0;0;0.0
09:46:01.971596;27;169587;137423;128568;153035;524159;524159;-0.399;-0.835;0.456;60.0;0.0;0;0.0
09:46:02.141831;28;169444;137366;128524;152867;524159;524159;-0.400;-0.832;0.453;60.0;0.0;0;0.0
09:46:02.146337;29;169306;137321;128486;152711;524159;524159;-0.401;-0.837;0.455;60.0;0.0;0;0.0
09:46:02.151364;30;169175;137303;128479;152557;524159;524159;-0.400;-0.838;0.458;60.0;0.0;0;0.0
09:46:02.162494;31;169040;137255;128437;152387;524159;524159;-0.400;-0.832;0.454;60.0;0.0;0;0.0
09:46:02.162494;32;168919;137210;128388;152245;524159;524159;-0.401;-0.835;0.454;60.0;0.0;0;0.0
09:46:02.341618;33;168813;137184;128349;152109;524159;524159;-0.400;-0.835;0.454;60.0;0.0;0;0.0
09:46:02.356562;34;168738;137146;128302;151999;524159;524159;-0.400;-0.833;0.458;60.0;0.0;0;0.0
09:46:02.361598;35;168659;137114;128254;151899;524159;524159;-0.400;-0.835;0.455;60.0;0.0;0;0.0
09:46:02.362614;36;168588;140786;131676;151787;524159;524159;-0.400;-0.835;0.456;60.0;0.0;0;0.0
09:46:02.371632;37;168543;140784;131640;151718;524159;524159;-0.400;-0.836;0.455;60.0;0.0;0;0.0
09:46:02.541546;38;168500;140744;131583;151639;524159;524159;-0.400;-0.834;0.455;60.0;0.0;0;0.0
09:46:02.541546;39;168448;140676;131516;151549;524159;524159;-0.400;-0.834;0.456;60.0;0.0;0;0.0
09:46:02.551807;40;168422;140600;131427;151485;524159;524159;-0.400;-0.835;0.456;60.0;0.0;0;0.0
09:46:02.562922;41;168390;140534;131350;151417;524159;524159;-0.400;-0.833;0.453;60.0;0.0;0;0.0
09:46:02.571457;42;168379;140496;131303;151360;524159;524159;-0.401;-0.829;0.450;60.0;0.0;0;0.0
09:46:02.741591;43;168336;140490;131292;151275;524159;524159;-0.401;-0.838;0.454;60.0;0.0;0;0.0
09:46:02.741591;44;168341;140490;131289;151224;524159;524159;-0.400;-0.836;0.455;60.0;0.0;0;0.0
09:46:02.756737;45;168263;140454;131292;151103;524159;524159;-0.400;-0.838;0.456;60.0;0.0;0;0.0
09:46:02.763328;46;168060;140412;131295;150895;524159;524159;-0.400;-0.836;0.452;60.0;0.0;0;0.0
09:46:02.771365;47;167826;140397;131303;150655;524159;524159;-0.400;-0.833;0.452;60.0;0.0;0;0.0
09:46:02.945950;48;167630;140386;131320;150419;524159;524159;-0.401;-0.837;0.449;60.0;0.0;0;0.0
09:46:02.951611;49;167499;140377;131325;150236;524159;524159;-0.400;-0.842;0.448;60.0;0.0;0;0.0
09:46:02.951611;50;167363;140354;131295;150050;524159;524159;-0.400;-0.838;0.450;60.0;0.0;0;0.0
09:46:02.963246;51;167243;140309;131256;149873;524159;524159;-0.400;-0.840;0.451;60.0;0.0;0;0.0
09:46:02.971776;52;167151;140271;131230;149703;524159;524159;-0.400;-0.843;0.448;60.0;0.0;0;0.0
09:46:03.141615;53;167024;140239;131201;149531;524159;524159;-0.399;-0.842;0.451;60.0;0.0;0;0.0
09:46:03.151482;54;166909;140163;131141;149361;524159;524159;-0.400;-0.837;0.446;60.0;0.0;0;0.0
09:46:03.151482;55;166807;140078;131061;149184;524159;524159;-0.400;-0.843;0.443;60.0;0.0;0;0.0
09:46:03.163515;56;166747;140038;131033;149050;524159;524159;-0.401;-0.843;0.446;60.0;0.0;0;0.0
09:46:03.171541;57;166672;139992;130989;148912;524159;524159;-0.401;-0.840;0.447;60.0;0.0;0;0.0
09:46:03.341615;58;166627;139955;130942;148790;524159;524159;-0.401;-0.841;0.447;60.0;0.0;0;0.0
09:46:03.351634;59;166597;139921;130892;148685;524159;524159;-0.400;-0.842;0.446;60.0;0.0;0;0.0
09:46:03.351634;60;166553;139888;130869;148576;524159;524159;-0.402;-0.839;0.446;60.0;0.0;0;0.0
09:46:03.363689;61;166543;139856;130833;148475;524159;524159;-0.401;-0.837;0.445;60.0;0.0;0;0.0
09:46:03.371716;62;166505;139829;130804;148369;524159;524159;-0.401;-0.840;0.444;60.0;0.0;0;0.0
09:46:03.541539;63;166491;139795;130777;148268;524159;524159;-0.402;-0.844;0.448;60.0;0.0;0;0.0
09:46:03.551652;64;166468;139742;130734;148158;524159;524159;-0.403;-0.845;0.444;60.0;0.0;0;0.0
09:46:03.563839;65;166376;139698;130737;147998;524159;524159;-0.403;-0.838;0.443;60.0;0.0;0;0.0
09:46:03.563839;66;166175;139689;130797;147743;524159;524159;-0.403;-0.834;0.441;60.0;0.0;0;0.0
09:46:03.571419;67;165996;139697;130845;147480;524159;524159;-0.403;-0.839;0.442;60.0;0.0;0;0.0
09:46:03.741555;68;165861;139695;130852;147248;524159;524159;-0.406;-0.839;0.442;60.0;0.0;0;0.0
09:46:03.751610;69;165762;139666;130818;147054;524159;524159;-0.405;-0.841;0.444;60.0;0.0;0;0.0
09:46:03.756618;70;165664;139593;130741;146861;524159;524159;-0.403;-0.837;0.442;60.0;0.0;0;0.0
09:46:03.764256;71;165569;139514;130654;146686;524159;524159;-0.403;-0.840;0.441;60.0;0.0;0;0.0
09:46:03.771784;72;165490;139453;130588;146514;524159;524159;-0.406;-0.843;0.444;60.0;0.0;0;0.0
09:46:03.941752;73;165395;139397;130525;146338;524159;524159;-0.407;-0.833;0.439;60.0;0.0;0;0.0
09:46:03.951333;74;165299;139340;130468;146158;524159;524159;-0.406;-0.843;0.434;60.0;0.0;0;0.0
09:46:03.956341;75;165228;139283;130394;146005;524159;524159;-0.406;-0.840;0.435;60.0;0.0;0;0.0
09:46:03.964435;76;165179;139222;130305;145860;524159;524159;-0.406;-0.842;0.438;60.0;0.0;0;0.0
09:46:03.971478;77;165152;139161;130228;145730;524159;524159;-0.406;-0.841;0.435;60.0;0.0;0;0.0
09:46:04.141507;78;165112;139102;130165;145597;524159;524159;-0.408;-0.839;0.435;60.0;0.0;0;0.0
09:46:04.151520;79;165096;139094;130136;145481;524159;524159;-0.409;-0.838;0.433;60.0;0.0;0;0.0
09:46:04.161339;80;165074;139100;130143;145370;524159;524159;-0.407;-0.843;0.441;60.0;478.9;25;0.0
09:46:04.164368;81;165065;139077;130110;145258;524159;524159;-0.408;-0.847;0.439;60.0;0.0;0;0.0
09:46:04.171481;82;165001;139037;130085;145107;524159;524159;-0.409;-0.833;0.436;60.0;0.0;0;0.0
09:46:04.341634;83;164822;139023;130112;144863;524159;524159;-0.407;-0.837;0.433;60.0;0.0;0;0.0
09:46:04.351703;84;164648;139031;130131;144603;524159;524159;-0.408;-0.844;0.435;60.0;0.0;0;0.0
09:46:04.356710;85;164523;139034;130145;144366;524159;524159;-0.408;-0.841;0.434;60.0;0.0;0;0.0
09:46:04.364787;86;164434;139027;130104;144160;524159;524159;-0.406;-0.845;0.435;60.0;0.0;0;0.0
09:46:04.371315;87;164355;138982;130044;143962;524159;524159;-0.405;-0.839;0.433;60.0;0.0;0;0.0
09:46:04.541581;88;164299;138941;129993;143784;524159;524159;-0.405;-0.846;0.435;60.0;0.0;0;0.0
09:46:04.551648;89;164247;138942;129987;143611;524159;524159;-0.405;-0.846;0.435;59.0;0.0;0;0.0
09:46:04.551648;90;164175;138983;130006;143426;524159;524159;-0.406;-0.837;0.434;59.0;0.0;0;0.0
09:46:04.565221;91;164119;139004;130025;143261;524159;524159;-0.407;-0.841;0.435;59.0;0.0;0;0.0
09:46:04.576885;92;164074;138998;130001;143110;524159;524159;-0.405;-0.843;0.437;59.0;0.0;0;0.0
09:46:04.751452;93;164032;138985;129962;142960;524159;524159;-0.404;-0.843;0.436;59.0;0.0;0;0.0
09:46:04.761495;94;164014;138992;129942;142852;524159;524159;-0.402;-0.845;0.436;59.0;0.0;0;0.0
09:46:04.761495;95;163998;139019;129937;142738;524159;524159;-0.402;-0.847;0.437;59.0;0.0;0;0.0
09:46:04.765515;96;163989;139028;129950;142637;524159;524159;-0.401;-0.846;0.437;59.0;0.0;0;0.0
09:46:04.771558;97;163981;139071;129953;142543;524159;524159;-0.400;-0.850;0.440;59.0;0.0;0;0.0
09:46:04.946738;98;163946;139058;129941;142434;524159;524159;-0.400;-0.850;0.437;59.0;0.0;0;0.0
09:46:04.951792;99;163822;139026;129950;142252;524159;524159;-0.400;-0.852;0.437;59.0;0.0;0;0.0
09:46:04.961428;100;163644;139013;129962;142012;524159;524159;-0.401;-0.845;0.438;59.0;0.0;0;0.0
09:46:04.965456;101;163485;138984;129927;141765;524159;524159;-0.400;-0.848;0.434;59.0;0.0;0;0.0
09:46:04.971482;102;163372;138951;129890;141548;524159;524159;-0.400;-0.855;0.435;59.0;0.0;0;0.0
09:46:05.141746;103;163266;138909;129830;141350;524159;524159;-0.400;-0.853;0.437;59.0;0.0;0;0.0
09:46:05.151649;104;163157;138877;129783;141158;524159;524159;-0.400;-0.854;0.438;59.0;0.0;0;0.0
09:46:05.161276;105;163074;138846;129755;140983;524159;524159;-0.399;-0.853;0.434;59.0;0.0;0;0.0
09:46:05.165791;106;163003;138843;129738;140818;524159;524159;-0.398;-0.855;0.438;59.0;925.1;25;0.0
09:46:05.171316;107;162917;138833;129715;140660;524159;524159;-0.399;-0.850;0.439;59.0;0.0;0;0.0
09:46:05.341521;108;162852;138797;129664;140517;524159;524159;-0.400;-0.850;0.436;59.0;0.0;0;0.0
09:46:05.351566;109;162795;138763;129610;140380;524159;524159;-0.401;-0.851;0.436;59.0;0.0;0;0.0
09:46:05.356574;110;162772;138730;129554;140281;524159;524159;-0.400;-0.852;0.435;59.0;0.0;0;0.0
09:46:05.366161;111;162759;138690;129479;140198;524159;524159;-0.400;-0.855;0.435;59.0;0.0;0;0.0
09:46:05.371698;112;162714;138640;129408;140093;524159;524159;-0.400;-0.851;0.436;59.0;0.0;0;0.0
09:46:05.546736;113;162695;138613;129355;140012;524159;524159;-0.399;-0.851;0.436;59.0;0.0;0;0.0
09:46:05.551773;114;162675;138598;129313;139935;524159;524159;-0.400;-0.851;0.434;59.0;0.0;0;0.0
09:46:05.566523;115;162662;138583;129265;139865;524159;524159;-0.399;-0.851;0.438;59.0;0.0;0;0.0
09:46:05.566523;116;162640;138528;129214;139790;524159;524159;-0.400;-0.854;0.438;59.0;0.0;0;0.0
09:46:05.571553;117;162517;138463;129177;139626;524159;524159;-0.399;-0.855;0.432;59.0;0.0;0;0.0
09:46:05.746627;118;162314;138422;129166;139362;524159;524159;-0.399;-0.848;0.437;59.0;0.0;0;0.0
09:46:05.751764;119;162155;138389;129149;139119;524159;524159;-0.399;-0.854;0.434;59.0;0.0;0;0.0
09:46:05.751764;120;162022;138379;129123;138874;524159;524159;-0.400;-0.856;0.435;59.0;0.0;0;0.0
09:46:05.766476;121;161875;138328;129080;138599;524159;524159;-0.399;-0.854;0.439;59.0;0.0;0;0.0
09:46:05.771499;122;161747;138283;129027;138390;524159;524159;-0.399;-0.851;0.437;59.0;0.0;0;0.0
09:46:05.941741;123;161638;138249;128998;138204;524159;524159;-0.399;-0.852;0.435;59.0;0.0;0;0.0
09:46:05.951746;124;161541;138233;128963;138032;524159;524159;-0.399;-0.858;0.436;59.0;784.3;50;0.0
09:46:05.961487;125;161466;138213;128928;137893;524159;524159;-0.399;-0.854;0.437;59.0;0.0;0;0.0
09:46:05.966796;126;161395;138179;128878;137759;524159;524159;-0.399;-0.849;0.434;59.0;0.0;0;0.0
09:46:05.971324;127;161327;138124;128835;137629;524159;524159;-0.400;-0.857;0.434;59.0;0.0;0;0.0
09:46:06.141626;128;161284;138114;128793;137520;524159;524159;-0.399;-0.854;0.434;59.0;0.0;0;0.0
09:46:06.151442;129;161244;138088;128754;137423;524159;524159;-0.400;-0.856;0.435;59.0;0.0;0;0.0
09:46:06.166711;130;161216;138053;128699;137342;524159;524159;-0.399;-0.855;0.436;59.0;0.0;0;0.0
09:46:06.166711;131;161176;138042;128667;137247;524159;524159;-0.399;-0.854;0.434;59.0;0.0;0;0.0
09:46:06.171747;132;161167;138021;128633;137182;524159;524159;-0.399;-0.855;0.436;59.0;0.0;0;0.0
09:46:06.341809;133;161156;137997;128591;137123;524159;524159;-0.399;-0.854;0.434;59.0;0.0;0;0.0
09:46:06.351424;134;161136;137966;128549;137059;524159;524159;-0.399;-0.856;0.435;59.0;0.0;0;0.0
09:46:06.351424;135;161144;137942;128504;137011;524159;524159;-0.399;-0.857;0.434;59.0;0.0;0;0.0
09:46:06.366805;136;161144;137930;128451;136967;524159;524159;-0.399;-0.856;0.433;59.0;0.0;0;0.0
09:46:06.371349;137;161141;137909;128417;136918;524159;524159;-0.399;-0.857;0.433;59.0;0.0;0;0.0
09:46:06.541437;138;161171;137889;128391;136900;524159;524159;-0.399;-0.855;0.433;59.0;0.0;0;0.0
09:46:06.551817;139;161177;137893;128353;136873;524159;524159;-0.398;-0.856;0.432;59.0;0.0;0;0.0
09:46:06.561774;140;161189;137872;128320;136860;524159;524159;-0.399;-0.857;0.434;59.0;0.0;0;0.0
09:46:06.566966;141;161211;137832;128260;136844;524159;524159;-0.398;-0.853;0.434;59.0;692.8;100;0.0
09:46:06.576501;142;161241;137791;128209;136829;524159;524159;-0.399;-0.855;0.432;59.0;0.0;0;0.0
09:46:06.741561;143;161270;137793;128197;136821;524159;524159;-0.400;-0.857;0.432;59.0;0.0;0;0.0
09:46:06.751673;144;161292;137823;128205;136814;524159;524159;-0.398;-0.858;0.435;59.0;0.0;0;0.0
09:46:06.751673;145;161280;137810;128196;136782;524159;524159;-0.398;-0.857;0.434;59.0;0.0;0;0.0
09:46:06.766770;146;161160;137763;128202;136659;524159;524159;-0.398;-0.855;0.433;59.0;0.0;0;0.0
09:46:06.771795;147;161037;137735;128204;136507;524159;524159;-0.398;-0.857;0.435;59.0;0.0;0;0.0
09:46:06.941825;148;160959;137719;128175;136379;524159;524159;-0.399;-0.859;0.431;59.0;0.0;0;0.0
09:46:06.951655;149;160882;137690;128150;136256;524159;524159;-0.399;-0.859;0.434;59.0;0.0;0;0.0
09:46:06.961459;150;160824;137659;128108;136160;524159;524159;-0.398;-0.859;0.435;59.0;0.0;0;0.0
09:46:06.966661;151;160739;137617;128059;136028;524159;524159;-0.398;-0.857;0.433;59.0;0.0;0;0.0
09:46:06.971716;152;160682;137587;128029;135936;524159;524159;-0.398;-0.856;0.431;59.0;0.0;0;0.0
09:46:07.146353;153;160630;137586;128024;135855;524159;524159;-0.398;-0.864;0.435;59.0;0.0;0;0.0
09:46:07.151455;154;160586;137579;128010;135788;524159;524159;-0.398;-0.857;0.434;59.0;0.0;0;0.0
09:46:07.161591;155;160562;137535;127943;135738;524159;524159;-0.398;-0.854;0.431;59.0;0.0;0;0.0
09:46:07.166964;156;160525;137517;127913;135671;524159;524159;-0.398;-0.861;0.432;59.0;0.0;0;0.0
09:46:07.171482;157;160505;137510;127889;135637;524159;524159;-0.399;-0.860;0.430;59.0;0.0;0;0.0
09:46:07.341712;158;160490;137490;127853;135603;524159;524159;-0.399;-0.859;0.433;59.0;671.6;100;0.0
09:46:07.351751;159;160478;137474;127824;135580;524159;524159;-0.398;-0.858;0.434;59.0;0.0;0;0.0
09:46:07.361624;160;160474;137455;127786;135557;524159;524159;-0.397;-0.857;0.433;59.0;0.0;0;0.0
09:46:07.366881;161;160478;137440;127768;135548;524159;524159;-0.398;-0.858;0.434;59.0;0.0;0;0.0
09:46:07.371409;162;160486;137437;127737;135530;524159;524159;-0.398;-0.861;0.435;59.0;0.0;0;0.0
09:46:07.541366;163;160498;137418;127698;135520;524159;524159;-0.398;-0.858;0.431;59.0;0.0;0;0.0
09:46:07.551527;164;160513;137393;127662;135528;524159;524159;-0.398;-0.862;0.431;61.0;0.0;0;0.0
09:46:07.561709;165;160538;137350;127626;135538;524159;524159;-0.399;-0.861;0.427;61.0;0.0;0;0.0
09:46:07.567037;166;160561;137312;127569;135547;524159;524159;-0.399;-0.857;0.432;61.0;0.0;0;0.0
09:46:07.571622;167;160576;137284;127511;135548;524159;524159;-0.398;-0.862;0.434;61.0;0.0;0;0.0
09:46:07.741358;168;160609;137239;127450;135561;524159;524159;-0.397;-0.860;0.430;61.0;0.0;0;0.0
09:46:07.751535;169;160629;137186;127396;135570;524159;524159;-0.398;-0.861;0.428;63.0;0.0;0;0.0
09:46:07.761368;170;160653;137174;127378;135578;524159;524159;-0.398;-0.861;0.431;63.0;0.0;0;0.0
09:46:07.766894;171;160681;137204;127401;135606;524159;524159;-0.397;-0.864;0.433;63.0;0.0;0;0.0
09:46:07.771444;172;160696;137190;127398;135625;524159;524159;-0.398;-0.864;0.428;63.0;0.0;0;0.0
09:46:07.951683;173;160621;137133;127391;135571;524159;524159;-0.399;-0.861;0.428;63.0;0.0;0;0.0
09:46:07.961752;174;160503;137112;127390;135483;524159;524159;-0.398;-0.856;0.426;65.0;0.0;0;0.0
09:46:07.966875;175;160430;137101;127419;135410;524159;524159;-0.398;-0.865;0.425;65.0;0.0;0;0.0
09:46:07.966875;176;160378;137113;127440;135353;524159;524159;-0.397;-0.865;0.426;65.0;730.8;100;0.0
09:46:07.971404;177;160328;137131;127471;135313;524159;524159;-0.397;-0.864;0.431;65.0;0.0;0;0.0
09:46:08.141745;178;160261;137139;127475;135271;524159;524159;-0.397;-0.864;0.429;65.0;0.0;0;0.0
09:46:08.156372;179;160225;137121;127448;135243;524159;524159;-0.397;-0.860;0.424;66.0;0.0;0;0.0
09:46:08.166720;180;160205;137124;127443;135234;524159;524159;-0.398;-0.868;0.427;66.0;0.0;0;0.0
09:46:08.171755;181;160180;137110;127432;135220;524159;524159;-0.398;-0.862;0.432;66.0;0.0;0;0.0
09:46:08.171755;182;160144;137072;127371;135207;524159;524159;-0.398;-0.856;0.427;66.0;0.0;0;0.0
09:46:08.341587;183;160147;137010;127299;135212;524159;524159;-0.399;-0.863;0.423;66.0;0.0;0;0.0
09:46:08.351511;184;160124;136989;127256;135197;524159;524159;-0.399;-0.866;0.427;68.0;0.0;0;0.0
09:46:08.361654;185;160125;136971;127211;135203;524159;524159;-0.398;-0.859;0.428;68.0;0.0;0;0.0
09:46:08.366859;186;160126;136943;127166;135209;524159;524159;-0.398;-0.862;0.429;68.0;0.0;0;0.0
09:46:08.371395;187;160135;136919;127131;135224;524159;524159;-0.398;-0.863;0.428;68.0;0.0;0;0.0
09:46:08.541575;188;160133;136912;127123;135232;524159;524159;-0.398;-0.863;0.427;68.0;0.0;0;0.0
09:46:08.551365;189;160147;136893;127085;135238;524159;524159;-0.398;-0.861;0.427;70.0;0.0;0;0.0
09:46:08.561580;190;160157;136854;127044;135264;524159;524159;-0.398;-0.858;0.426;70.0;0.0;0;0.0
09:46:08.566813;191;160165;136809;126978;135265;524159;524159;-0.399;-0.860;0.427;70.0;0.0;0;0.0
09:46:08.571344;192;160183;136777;126929;135276;524159;524159;-0.400;-0.860;0.428;70.0;0.0;0;0.0
09:46:08.751425;193;160213;136759;126908;135299;524159;524159;-0.399;-0.862;0.426;70.0;0.0;0;0.0
09:46:08.751425;194;160227;136741;126887;135298;524159;524159;-0.400;-0.863;0.423;71.0;0.0;0;0.0
09:46:08.771845;195;160256;136732;126885;135321;524159;524159;-0.400;-0.859;0.425;71.0;0.0;0;0.0
09:46:08.776353;196;160275;136767;126912;135342;524159;524159;-0.399;-0.864;0.427;71.0;0.0;0;0.0
09:46:08.776353;197;160297;136771;126917;135365;524159;524159;-0.400;-0.864;0.427;71.0;0.0;0;0.0
09:46:08.941612;198;160271;136747;126924;135356;524159;524159;-0.400;-0.858;0.428;71.0;0.0;0;0.0
09:46:08.956545;199;160172;136749;126969;135303;524159;524159;-0.399;-0.860;0.422;72.0;0.0;0;0.0
09:46:08.961587;200;160077;136746;126981;135248;524159;524159;-0.400;-0.863;0.421;72.0;0.0;0;0.0
09:46:08.967004;201;160026;136743;126976;135221;524159;524159;-0.400;-0.863;0.422;72.0;0.0;0;0.0
09:46:08.971534;202;159994;136736;126962;135211;524159;524159;-0.399;-0.859;0.427;72.0;0.0;0;0.0
09:46:09.141702;203;159953;136739;126961;135186;524159;524159;-0.399;-0.865;0.423;72.0;0.0;0;0.0
09:46:09.156500;204;159926;136729;126945;135178;524159;524159;-0.399;-0.862;0.425;74.0;0.0;0;0.0
09:46:09.161541;205;159895;136731;126934;135163;524159;524159;-0.399;-0.866;0.426;74.0;0.0;0;0.0
09:46:09.166967;206;159863;136712;126925;135161;524159;524159;-0.399;-0.858;0.427;53.0;1120.4;100;0.0
09:46:09.171481;207;159824;136663;126854;135152;524159;524159;-0.399;-0.858;0.420;53.0;0.0;0;0.0
09:46:09.346517;208;159810;136641;126805;135140;524159;524159;-0.399;-0.865;0.420;53.0;0.0;0;0.0
09:46:09.351549;209;159790;136637;126803;135135;524159;524159;-0.399;-0.865;0.421;53.0;0.0;0;0.0
09:46:09.361234;210;159785;136650;126798;135140;524159;524159;-0.399;-0.863;0.424;53.0;0.0;0;0.0
09:46:09.367264;211;159772;136642;126777;135138;524159;524159;-0.398;-0.870;0.423;53.0;0.0;0;0.0
09:46:09.371336;212;159779;136647;126775;135157;524159;524159;-0.398;-0.863;0.423;53.0;0.0;0;0.0
09:46:09.541397;213;159783;136659;126786;135170;524159;524159;-0.398;-0.864;0.423;53.0;0.0;0;0.0
09:46:09.551303;214;159774;136680;126790;135184;524159;524159;-0.398;-0.865;0.423;53.0;0.0;0;0.0
09:46:09.561650;215;159781;136683;126774;135212;524159;524159;-0.399;-0.867;0.423;53.0;0.0;0;0.0
09:46:09.571296;216;159795;136665;126761;135228;524159;524159;-0.398;-0.869;0.421;53.0;0.0;0;0.0
09:46:09.571296;217;159791;136647;126741;135231;524159;524159;-0.398;-0.864;0.422;53.0;0.0;0;0.0
09:46:09.741344;218;159830;136664;126737;135268;524159;524159;-0.398;-0.865;0.422;53.0;0.0;0;0.0
09:46:09.751427;219;159839;136681;126765;135291;524159;524159;-0.398;-0.861;0.421;53.0;0.0;0;0.0
09:46:09.761420;220;159874;136722;126788;135326;524159;524159;-0.398;-0.867;0.423;53.0;0.0;0;0.0
09:46:09.771513;221;159864;136718;126822;135333;524159;524159;-0.398;-0.868;0.418;53.0;0.0;0;0.0
09:46:09.771513;222;159756;136739;126886;135284;524159;524159;-0.397;-0.867;0.421;53.0;0.0;0;0.0
09:46:09.951546;223;159632;136789;126972;135221;524159;524159;-0.397;-0.858;0.420;53.0;0.0;0;0.0
09:46:09.961511;224;159575;136836;127032;135211;524159;524159;-0.397;-0.872;0.417;53.0;0.0;0;0.0
09:46:09.971704;225;159506;136861;127074;135192;524159;524159;-0.397;-0.870;0.420;53.0;0.0;0;0.0
09:46:09.976712;226;159434;136862;127083;135178;524159;524159;-0.397;-0.868;0.424;53.0;0.0;0;0.0
09:46:09.981253;227;159364;136844;127056;135170;524159;524159;-0.396;-0.866;0.422;53.0;0.0;0;0.0
09:46:10.141484;228;159308;136823;127035;135158;524159;524159;-0.398;-0.871;0.419;53.0;0.0;0;0.0
09:46:10.156658;229;159253;136830;127045;135151;524159;524159;-0.397;-0.873;0.422;53.0;0.0;0;0.0
09:46:10.161696;230;159199;136786;126983;135156;524159;524159;-0.397;-0.864;0.422;53.0;0.0;0;0.0
09:46:10.171517;231;159156;136725;126894;135156;524159;524159;-0.399;-0.869;0.418;53.0;642.8;25;0.0
09:46:10.181575;232;159112;136688;126843;135148;524159;524159;-0.398;-0.872;0.417;53.0;0.0;0;0.0
09:46:10.341506;233;159083;136683;126811;135143;524159;524159;-0.397;-0.868;0.420;53.0;0.0;0;0.0
09:46:10.356654;234;159038;136661;126767;135129;524159;524159;-0.397;-0.866;0.420;53.0;0.0;0;0.0
09:46:10.361698;235;159033;136645;126744;135143;524159;524159;-0.397;-0.871;0.418;53.0;0.0;0;0.0
09:46:10.371741;236;159016;136653;126735;135140;524159;524159;-0.397;-0.871;0.419;52.0;0.0;0;0.0
09:46:10.371741;237;159004;136655;126741;135156;524159;524159;-0.398;-0.869;0.422;52.0;0.0;0;0.0
09:46:10.541663;238;158995;136665;126745;135169;524159;524159;-0.398;-0.868;0.418;52.0;0.0;0;0.0
09:46:10.551710;239;159002;136689;126762;135189;524159;524159;-0.398;-0.866;0.420;52.0;0.0;0;0.0
09:46:10.561312;240;159004;136702;126778;135210;524159;524159;-0.398;-0.867;0.420;52.0;0.0;0;0.0
09:46:10.571691;241;159026;136717;126789;135250;524159;524159;-0.397;-0.871;0.419;52.0;0.0;0;0.0
09:46:10.571691;242;159047;136725;126798;135287;524159;524159;-0.397;-0.869;0.419;52.0;0.0;0;0.0
09:46:10.751333;243;159062;136746;126813;135324;524159;524159;-0.397;-0.871;0.417;52.0;0.0;0;0.0
