timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:34:35.118984;161;146865;116661;128542;189934;524159;524159;59.0;0.0;0.0
11:34:35.118984;162;146897;116585;128477;190080;524159;524159;59.0;0.0;0.0
11:34:35.299021;163;146123;116371;128328;189320;524159;524159;59.0;0.0;0.0
11:34:35.299021;164;145210;116237;128241;188315;524159;524159;61.0;722.5;0.0
11:34:35.308839;165;144709;116211;128231;187665;524159;524159;61.0;0.0;0.0
11:34:35.319081;166;144719;116258;128263;187561;524159;524159;61.0;0.0;0.0
11:34:35.319081;167;145092;116340;128320;187867;524159;524159;61.0;0.0;0.0
11:34:35.498943;168;145486;116398;128352;188278;524159;524159;61.0;0.0;0.0
11:34:35.498943;169;145672;116398;128338;188549;524159;524159;62.0;0.0;0.0
11:34:35.509240;170;145733;116389;128339;188682;524159;524159;62.0;0.0;0.0
11:34:35.518935;171;145835;116406;128349;188853;524159;524159;62.0;0.0;0.0
11:34:35.518935;172;146073;116452;128380;189167;524159;524159;62.0;0.0;0.0
11:34:35.698903;173;146429;116522;128426;189603;524159;524159;62.0;0.0;0.0
11:34:35.698903;174;146875;116596;128468;190155;524159;524159;64.0;0.0;0.0
11:34:35.709260;175;147360;116664;128520;190757;524159;524159;64.0;0.0;0.0
11:34:35.719015;176;147854;116732;128567;191364;524159;524159;64.0;0.0;0.0
11:34:35.719015;177;148323;116796;128597;191967;524159;524159;64.0;0.0;0.0
11:34:35.899102;178;148781;116848;128637;192570;524159;524159;64.0;0.0;0.0
11:34:35.907290;179;149083;116859;128635;193042;524159;524159;66.0;0.0;0.0
11:34:35.909325;180;148633;116672;128492;192712;524159;524159;66.0;0.0;0.0
11:34:35.919225;181;147640;116485;128373;191706;524159;524159;66.0;0.0;0.0
11:34:35.919225;182;146898;116423;128338;190876;524159;524159;66.0;0.0;0.0
11:34:36.099100;183;146675;116443;128356;190557;524159;524159;66.0;730.7;0.0
11:34:36.107376;184;146876;116524;128404;190720;524159;524159;67.0;0.0;0.0
11:34:36.108910;185;147302;116614;128457;191151;524159;524159;67.0;0.0;0.0
11:34:36.118913;186;147602;116628;128474;191502;524159;524159;67.0;0.0;0.0
11:34:36.118913;187;147691;116624;128456;191668;524159;524159;67.0;0.0;0.0
11:34:36.298937;188;147751;116619;128456;191783;524159;524159;67.0;0.0;0.0
11:34:36.307530;189;147903;116643;128469;191993;524159;524159;68.0;0.0;0.0
11:34:36.309052;190;148212;116696;128500;192364;524159;524159;68.0;0.0;0.0
11:34:36.319142;191;148624;116755;128551;192864;524159;524159;68.0;0.0;0.0
11:34:36.319142;192;149091;116828;128588;193456;524159;524159;68.0;0.0;0.0
11:34:36.499244;193;149584;116889;128628;194080;524159;524159;68.0;0.0;0.0
11:34:36.499244;194;150045;116953;128670;194691;524159;524159;69.0;0.0;0.0
11:34:36.509060;195;150486;117010;128705;195282;524159;524159;69.0;0.0;0.0
11:34:36.519086;196;150909;117064;128756;195855;524159;524159;69.0;0.0;0.0
11:34:36.528980;197;151373;117126;128788;196473;524159;524159;69.0;0.0;0.0
11:34:36.698998;198;151846;117202;128837;197096;524159;524159;69.0;0.0;0.0
11:34:36.708142;199;152003;117137;128787;197424;524159;524159;70.0;0.0;0.0
11:34:36.709179;200;151278;116931;128630;196803;524159;524159;70.0;0.0;0.0
11:34:36.723825;201;150334;116774;128534;195850;524159;524159;70.0;0.0;0.0
11:34:36.728858;202;149805;116761;128535;195262;524159;524159;70.0;0.0;0.0
11:34:36.899006;203;149804;116819;128579;195190;524159;524159;76.0;786.3;0.0
11:34:36.908878;204;150152;116914;128639;195502;524159;524159;76.0;0.0;0.0
11:34:36.908878;205;150540;116978;128688;195901;524159;524159;76.0;0.0;0.0
11:34:36.919056;206;150718;116975;128681;196165;524159;524159;76.0;0.0;0.0
11:34:36.929085;207;150717;116966;128673;196237;524159;524159;76.0;0.0;0.0
11:34:37.099111;208;150774;116980;128681;196353;524159;524159;76.0;0.0;0.0
11:34:37.108471;209;150963;117029;128715;196610;524159;524159;76.0;0.0;0.0
11:34:37.108990;210;151293;117095;128770;197013;524159;524159;76.0;0.0;0.0
11:34:37.118916;211;151701;117167;128813;197516;524159;524159;76.0;0.0;0.0
11:34:37.128905;212;152156;117244;128864;198089;524159;524159;76.0;0.0;0.0
11:34:37.299163;213;152616;117300;128915;198664;524159;524159;76.0;0.0;0.0
11:34:37.309187;214;153047;117366;128952;199227;524159;524159;76.0;0.0;0.0
11:34:37.324302;215;153465;117427;128988;199774;524159;524159;76.0;0.0;0.0
11:34:37.328857;216;153897;117492;129036;200316;524159;524159;76.0;0.0;0.0
11:34:37.328857;217;154247;117528;129061;200803;524159;524159;76.0;0.0;0.0
11:34:37.499085;218;154041;117410;128974;200705;524159;524159;76.0;0.0;0.0
11:34:37.508626;219;153292;117258;128866;199992;524159;524159;76.0;0.0;0.0
11:34:37.509134;220;152666;117198;128853;199354;524159;524159;76.0;0.0;0.0
11:34:37.518846;221;152517;117262;128896;199144;524159;524159;76.0;0.0;0.0
11:34:37.528824;222;152847;117372;128978;199460;524159;524159;76.0;0.0;0.0
11:34:37.699111;223;153303;117479;129048;199958;524159;524159;76.0;0.0;0.0
11:34:37.709039;224;153591;117513;129081;200287;524159;524159;76.0;0.0;0.0
11:34:37.709039;225;153639;117505;129084;200410;524159;524159;76.0;0.0;0.0
11:34:37.719049;226;153650;117521;129089;200470;524159;524159;76.0;0.0;0.0
11:34:37.729028;227;153776;117563;129119;200649;524159;524159;76.0;0.0;0.0
11:34:37.898911;228;154023;117619;129167;200948;524159;524159;76.0;0.0;0.0
11:34:37.908790;229;154358;117698;129223;201343;524159;524159;76.0;0.0;0.0
11:34:37.908790;230;154754;117772;129271;201795;524159;524159;76.0;0.0;0.0
11:34:37.924056;231;155164;117846;129330;202275;524159;524159;76.0;0.0;0.0
11:34:37.929093;232;155564;117910;129375;202771;524159;524159;76.0;0.0;0.0
11:34:38.099166;233;155937;117956;129409;203246;524159;524159;76.0;0.0;0.0
11:34:38.108970;234;155977;117897;129354;203377;524159;524159;76.0;0.0;0.0
11:34:38.108970;235;155116;117677;129199;202536;524159;524159;76.0;0.0;0.0
11:34:38.124025;236;153986;117520;129101;201312;524159;524159;76.0;0.0;0.0
11:34:38.129056;237;153240;117492;129086;200427;524159;524159;76.0;0.0;0.0
11:34:38.303833;238;153024;117529;129128;200067;524159;524159;75.0;693.5;0.0
11:34:38.313887;239;153211;117622;129190;200153;524159;524159;75.0;0.0;0.0
11:34:38.313887;240;153498;117683;129228;200381;524159;524159;75.0;0.0;0.0
11:34:38.318927;241;153587;117679;129232;200447;524159;524159;75.0;0.0;0.0
11:34:38.328983;242;153476;117654;129209;200318;524159;524159;75.0;0.0;0.0
11:34:38.498813;243;153401;117662;129215;200217;524159;524159;75.0;0.0;0.0
11:34:38.509025;244;153464;117681;129232;200251;524159;524159;75.0;0.0;0.0
11:34:38.518912;245;153673;117736;129263;200409;524159;524159;75.0;0.0;0.0
11:34:38.518912;246;153971;117791;129301;200710;524159;524159;75.0;0.0;0.0
11:34:38.529301;247;154319;117847;129345;201068;524159;524159;75.0;0.0;0.0
11:34:38.699026;248;154691;117915;129391;201460;524159;524159;75.0;0.0;0.0
11:34:38.719003;249;155022;117964;129418;201816;524159;524159;75.0;0.0;0.0
11:34:38.729070;250;155363;117999;129437;202188;524159;524159;75.0;0.0;0.0
11:34:38.739346;251;155579;117989;129434;202453;524159;524159;75.0;0.0;0.0
11:34:38.740491;252;154955;117788;129285;201805;524159;524159;75.0;0.0;0.0
11:34:38.899240;253;153486;117520;129100;200131;524159;524159;75.0;0.0;0.0
11:34:38.918857;254;152137;117389;129023;198425;524159;524159;75.0;0.0;0.0
11:34:38.918857;255;151328;117352;129019;197211;524159;524159;75.0;0.0;0.0
11:34:38.928966;256;150977;117364;129031;196504;524159;524159;75.0;0.0;0.0
11:34:38.928966;257;150983;117403;129049;196240;524159;524159;75.0;781.3;0.0
11:34:39.098798;258;151010;117406;129061;196057;524159;524159;75.0;0.0;0.0
11:34:39.109585;259;150844;117372;129033;195707;524159;524159;75.0;0.0;0.0
11:34:39.109585;260;150595;117335;129012;195261;524159;524159;75.0;0.0;0.0
11:34:39.119083;261;150436;117340;129012;194913;524159;524159;75.0;0.0;0.0
11:34:39.129071;262;150477;117355;129025;194795;524159;524159;75.0;0.0;0.0
11:34:39.304273;263;150664;117403;129060;194844;524159;524159;75.0;0.0;0.0
11:34:39.309813;264;150937;117450;129094;195013;524159;524159;75.0;0.0;0.0
11:34:39.309813;265;151228;117483;129111;195228;524159;524159;75.0;0.0;0.0
11:34:39.319199;266;151491;117516;129136;195449;524159;524159;75.0;0.0;0.0
11:34:39.329022;267;151728;117543;129151;195658;524159;524159;75.0;0.0;0.0
11:34:39.499208;268;151960;117567;129176;195871;524159;524159;75.0;0.0;0.0
11:34:39.518909;269;152241;117609;129196;196134;524159;524159;75.0;0.0;0.0
11:34:39.518909;270;152392;117587;129184;196263;524159;524159;75.0;0.0;0.0
11:34:39.518909;271;151676;117377;129030;195418;524159;524159;75.0;0.0;0.0
11:34:39.528862;272;150245;117125;128869;193627;524159;524159;75.0;0.0;0.0
11:34:39.699120;273;149043;117002;128802;191949;524159;524159;75.0;0.0;0.0
11:34:39.714115;274;148345;116954;128778;190797;524159;524159;75.0;0.0;0.0
11:34:39.724164;275;148085;116972;128789;190171;524159;524159;75.0;0.0;0.0
11:34:39.729215;276;148128;116991;128804;189942;524159;524159;75.0;738.8;0.0
11:34:39.734221;277;148126;116983;128802;189734;524159;524159;75.0;0.0;0.0
11:34:39.899073;278;147924;116936;128768;189309;524159;524159;75.0;0.0;0.0
11:34:39.910573;279;147704;116898;128739;188855;524159;524159;75.0;0.0;0.0
11:34:39.919077;280;147656;116893;128742;188605;524159;524159;75.0;0.0;0.0
11:34:39.919099;281;147769;116914;128764;188554;524159;524159;75.0;0.0;0.0
11:34:39.929045;282;148021;116946;128776;188691;524159;524159;75.0;0.0;0.0
11:34:40.103826;283;148302;116976;128790;188909;524159;524159;75.0;0.0;0.0
11:34:40.110422;284;148584;116994;128808;189152;524159;524159;75.0;0.0;0.0
11:34:40.118981;285;148836;117025;128822;189403;524159;524159;75.0;0.0;0.0
11:34:40.123987;286;149090;117048;128843;189652;524159;524159;75.0;0.0;0.0
11:34:40.129029;287;149371;117071;128863;189946;524159;524159;75.0;0.0;0.0
11:34:40.298987;288;149505;117046;128839;190081;524159;524159;76.0;0.0;0.0
11:34:40.310619;289;148869;116855;128702;189325;524159;524159;76.0;0.0;0.0
11:34:40.324173;290;147654;116652;128576;187792;524159;524159;76.0;0.0;0.0
11:34:40.324173;291;146703;116558;128522;186460;524159;524159;76.0;0.0;0.0
11:34:40.329257;292;146261;116534;128515;185649;524159;524159;76.0;667.1;0.0
11:34:40.498995;293;146290;116575;128544;185424;524159;524159;77.0;0.0;0.0
11:34:40.511057;294;146521;116612;128567;185503;524159;524159;77.0;0.0;0.0
11:34:40.519097;295;146593;116581;128552;185476;524159;524159;77.0;0.0;0.0
11:34:40.528781;296;146454;116540;128519;185241;524159;524159;77.0;0.0;0.0
11:34:40.528781;297;146349;116523;128512;185032;524159;524159;77.0;0.0;0.0
11:34:40.698943;298;146414;116541;128536;185013;524159;524159;77.0;0.0;0.0
11:34:40.719095;299;146637;116578;128551;185176;524159;524159;77.0;0.0;0.0
11:34:40.729154;300;146961;116622;128585;185478;524159;524159;77.0;0.0;0.0
11:34:40.740643;301;147345;116672;128621;185873;524159;524159;77.0;0.0;0.0
11:34:40.740643;302;147701;116715;128645;186277;524159;524159;77.0;0.0;0.0
11:34:40.898983;303;148033;116746;128676;186672;524159;524159;78.0;0.0;0.0
11:34:40.911576;304;148342;116780;128691;187058;524159;524159;78.0;0.0;0.0
11:34:40.919099;305;148649;116829;128731;187471;524159;524159;78.0;0.0;0.0
11:34:40.919099;306;149008;116872;128751;187924;524159;524159;78.0;0.0;0.0
11:34:40.929193;307;149151;116832;128727;188164;524159;524159;78.0;0.0;0.0
11:34:41.098959;308;148384;116601;128565;187307;524159;524159;79.0;0.0;0.0
11:34:41.111821;309;147165;116403;128437;185754;524159;524159;79.0;0.0;0.0
11:34:41.118841;310;146337;116334;128406;184549;524159;524159;79.0;707.4;0.0
11:34:41.118841;311;146024;116340;128420;183934;524159;524159;79.0;0.0;0.0
11:34:41.129253;312;146128;116385;128453;183859;524159;524159;79.0;0.0;0.0
11:34:41.298901;313;146398;116418;128479;184027;524159;524159;80.0;0.0;0.0
11:34:41.312324;314;146474;116405;128468;184066;524159;524159;80.0;0.0;0.0
11:34:41.318855;315;146378;116366;128444;183911;524159;524159;80.0;0.0;0.0
11:34:41.318855;316;146310;116373;128452;183812;524159;524159;80.0;0.0;0.0
11:34:41.328922;317;146405;116389;128459;183908;524159;524159;80.0;0.0;0.0
11:34:41.498929;318;146664;116430;128500;184172;524159;524159;80.0;0.0;0.0
11:34:41.512095;319;147001;116491;128528;184563;524159;524159;80.0;0.0;0.0
11:34:41.519126;320;147386;116542;128581;185008;524159;524159;80.0;0.0;0.0
11:34:41.519126;321;147766;116595;128619;185489;524159;524159;80.0;0.0;0.0
11:34:41.529047;322;148135;116647;128653;185977;524159;524159;80.0;0.0;0.0
11:34:41.698941;323;148499;116683;128686;186468;524159;524159;81.0;0.0;0.0
11:34:41.711922;324;148775;116695;128691;186867;524159;524159;81.0;0.0;0.0
11:34:41.718965;325;148476;116561;128593;186565;524159;524159;81.0;0.0;0.0
11:34:41.728851;326;147608;116376;128467;185504;524159;524159;81.0;0.0;0.0
11:34:41.728851;327;146834;116293;128425;184488;524159;524159;81.0;0.0;0.0
11:34:41.899044;328;146532;116292;128441;184002;524159;524159;81.0;0.0;0.0
11:34:41.912178;329;146701;116357;128484;184061;524159;524159;81.0;753.6;0.0
11:34:41.919269;330;147090;116419;128522;184438;524159;524159;81.0;0.0;0.0
11:34:41.928992;331;147346;116438;128534;184711;524159;524159;81.0;0.0;0.0
11:34:41.928992;332;147421;116415;128520;184781;524159;524159;81.0;0.0;0.0
11:34:42.112234;333;147466;116423;128522;184802;524159;524159;82.0;0.0;0.0
11:34:42.119298;334;147640;116455;128555;185000;524159;524159;82.0;0.0;0.0
11:34:42.128977;335;147913;116503;128589;185351;524159;524159;82.0;0.0;0.0
11:34:42.128977;336;148302;116566;128635;185846;524159;524159;82.0;0.0;0.0
11:34:42.139000;337;148732;116639;128690;186407;524159;524159;82.0;0.0;0.0
11:34:42.299229;338;149180;116707;128735;187010;524159;524159;82.0;0.0;0.0
11:34:42.312361;339;149599;116762;128785;187595;524159;524159;82.0;0.0;0.0
11:34:42.318884;340;149995;116816;128815;188160;524159;524159;82.0;0.0;0.0
11:34:42.328845;341;150365;116864;128853;188699;524159;524159;82.0;0.0;0.0
11:34:42.328845;342;150369;116787;128790;188808;524159;524159;82.0;0.0;0.0
11:34:42.509006;343;149588;116581;128645;187928;524159;524159;83.0;0.0;0.0
11:34:42.512581;344;148710;116452;128576;186819;524159;524159;83.0;0.0;0.0
11:34:42.519132;345;148240;116442;128571;186160;524159;524159;83.0;0.0;0.0
11:34:42.528891;346;148222;116481;128615;186015;524159;524159;83.0;0.0;0.0
11:34:42.528891;347;148549;116562;128666;186328;524159;524159;83.0;714.0;0.0
11:34:42.708963;348;148878;116605;128700;186706;524159;524159;83.0;0.0;0.0
11:34:42.719085;349;149002;116602;128691;186873;524159;524159;83.0;0.0;0.0
11:34:42.719085;350;149026;116583;128680;186931;524159;524159;83.0;0.0;0.0
11:34:42.729242;351;149125;116599;128691;187062;524159;524159;83.0;0.0;0.0
11:34:42.729242;352;149367;116648;128720;187372;524159;524159;83.0;0.0;0.0
11:34:42.908822;353;149724;116702;128766;187810;524159;524159;83.0;0.0;0.0
11:34:42.918952;354;150148;116764;128801;188373;524159;524159;83.0;0.0;0.0
11:34:42.929048;355;150595;116826;128843;188975;524159;524159;83.0;0.0;0.0
11:34:42.934054;356;151030;116880;128879;189594;524159;524159;83.0;0.0;0.0
11:34:42.939104;357;151443;116928;128921;190197;524159;524159;83.0;0.0;0.0
11:34:43.108999;358;151862;116987;128963;190775;524159;524159;84.0;0.0;0.0
11:34:43.119107;359;152277;117041;128997;191373;524159;524159;84.0;0.0;0.0
11:34:43.119107;360;152735;117105;129039;192024;524159;524159;84.0;0.0;0.0
11:34:43.128807;361;153136;117148;129073;192630;524159;524159;84.0;0.0;0.0
11:34:43.138952;362;152975;117013;128965;192592;524159;524159;84.0;0.0;0.0
11:34:43.309244;363;152143;116812;128828;191670;524159;524159;84.0;0.0;0.0
11:34:43.312764;364;151427;116725;128781;190772;524159;524159;84.0;0.0;0.0
11:34:43.318796;365;151185;116750;128808;190421;524159;524159;84.0;0.0;0.0
11:34:43.328932;366;151335;116819;128858;190532;524159;524159;84.0;749.9;0.0
11:34:43.339079;367;151712;116899;128916;190954;524159;524159;84.0;0.0;0.0
11:34:43.339079;368;151971;116930;128934;191304;524159;524159;84.0;0.0;0.0
11:34:43.713639;369;152034;116904;128923;191441;524159;524159;84.0;0.0;0.0
11:34:43.724193;370;152049;116911;128923;191501;524159;524159;84.0;0.0;0.0
11:34:43.734267;371;152173;116940;128950;191703;524159;524159;84.0;0.0;0.0
11:34:43.738817;372;152436;116998;128993;192057;524159;524159;84.0;0.0;0.0
11:34:43.743828;373;152800;117061;129039;192546;524159;524159;84.0;0.0;0.0
11:34:43.748853;374;153226;117134;129089;193119;524159;524159;84.0;0.0;0.0
11:34:43.758917;375;153666;117198;129131;193705;524159;524159;84.0;0.0;0.0
11:34:43.758917;376;154085;117261;129179;194307;524159;524159;84.0;0.0;0.0
11:34:43.768932;377;154491;117309;129214;194888;524159;524159;84.0;0.0;0.0
11:34:43.778766;378;154891;117374;129259;195453;524159;524159;84.0;0.0;0.0
11:34:44.114060;379;155319;117436;129300;196040;524159;524159;84.0;0.0;0.0
11:34:44.119287;380;155579;117433;129299;196458;524159;524159;84.0;0.0;0.0
11:34:44.129223;381;155231;117282;129185;196154;524159;524159;84.0;0.0;0.0
11:34:44.138988;382;154570;117162;129104;195409;524159;524159;84.0;0.0;0.0
11:34:44.138988;383;154194;117131;129104;194934;524159;524159;84.0;694.8;0.0
11:34:44.148942;384;154265;117206;129152;194963;524159;524159;84.0;0.0;0.0
11:34:44.158973;385;154692;117317;129239;195408;524159;524159;84.0;0.0;0.0
11:34:44.158973;386;155129;117380;129283;195919;524159;524159;84.0;0.0;0.0
11:34:44.169192;387;155331;117384;129288;196197;524159;524159;84.0;0.0;0.0
11:34:44.178769;388;155389;117381;129284;196308;524159;524159;84.0;0.0;0.0
11:34:44.514132;389;155501;117399;129297;196491;524159;524159;84.0;0.0;0.0
11:34:44.519160;390;155714;117442;129332;196779;524159;524159;84.0;0.0;0.0
