timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:37:34.817913;238;128324;114065;126697;169922;524159;524159;62.0;0.0;0.0
11:37:34.827963;239;128135;114071;126702;169510;524159;524159;62.0;0.0;0.0
11:37:34.838010;240;128218;114104;126722;169422;524159;524159;62.0;0.0;0.0
11:37:34.838010;241;128259;114099;126712;169359;524159;524159;62.0;0.0;0.0
11:37:34.847646;242;128124;114047;126675;169137;524159;524159;62.0;793.8;0.0
11:37:35.017653;243;127926;114019;126645;168841;524159;524159;62.0;0.0;0.0
11:37:35.027819;244;127860;114005;126647;168677;524159;524159;62.0;0.0;0.0
11:37:35.037862;245;127964;114034;126672;168718;524159;524159;62.0;0.0;0.0
11:37:35.042869;246;128210;114075;126681;168933;524159;524159;62.0;0.0;0.0
11:37:35.047909;247;128497;114108;126710;169224;524159;524159;62.0;0.0;0.0
11:37:35.217983;248;128792;114150;126733;169550;524159;524159;62.0;0.0;0.0
11:37:35.228090;249;129070;114186;126760;169853;524159;524159;62.0;0.0;0.0
11:37:35.228090;250;129324;114213;126769;170153;524159;524159;62.0;0.0;0.0
11:37:35.237623;251;129569;114237;126777;170447;524159;524159;62.0;0.0;0.0
11:37:35.247584;252;129840;114273;126810;170786;524159;524159;62.0;0.0;0.0
11:37:35.417635;253;130134;114314;126842;171171;524159;524159;62.0;0.0;0.0
11:37:35.427854;254;130459;114365;126869;171596;524159;524159;62.0;0.0;0.0
11:37:35.427854;255;130834;114422;126915;172067;524159;524159;62.0;0.0;0.0
11:37:35.437939;256;131220;114489;126961;172551;524159;524159;62.0;0.0;0.0
11:37:35.447569;257;131611;114551;126995;173046;524159;524159;62.0;0.0;0.0
11:37:35.627652;258;132002;114605;127032;173565;524159;524159;62.0;0.0;0.0
11:37:35.638059;259;131996;114527;126965;173677;524159;524159;62.0;0.0;0.0
11:37:35.647829;260;131041;114267;126778;172673;524159;524159;62.0;0.0;0.0
11:37:35.647829;261;129835;114075;126659;171269;524159;524159;62.0;0.0;0.0
11:37:35.658090;262;129062;114010;126622;170280;524159;524159;62.0;0.0;0.0
11:37:35.827610;263;128757;114013;126624;169809;524159;524159;62.0;0.0;0.0
11:37:35.838035;264;128816;114050;126663;169749;524159;524159;62.0;0.0;0.0
11:37:35.847897;265;129037;114088;126689;169904;524159;524159;62.0;0.0;0.0
11:37:35.855933;266;129090;114083;126676;169922;524159;524159;62.0;0.0;0.0
11:37:35.858026;267;128952;114028;126639;169728;524159;524159;62.0;973.1;0.0
11:37:36.017960;268;128807;114008;126630;169539;524159;524159;62.0;0.0;0.0
11:37:36.028010;269;128811;114025;126656;169520;524159;524159;62.0;0.0;0.0
11:37:36.037819;270;128971;114057;126663;169676;524159;524159;62.0;0.0;0.0
11:37:36.037819;271;129243;114113;126705;169946;524159;524159;62.0;0.0;0.0
11:37:36.048048;272;129571;114160;126744;170289;524159;524159;62.0;0.0;0.0
11:37:36.217663;273;129883;114210;126782;170646;524159;524159;62.0;0.0;0.0
11:37:36.227833;274;130180;114246;126801;171002;524159;524159;62.0;0.0;0.0
11:37:36.237878;275;130439;114282;126829;171329;524159;524159;62.0;0.0;0.0
11:37:36.247951;276;130695;114310;126844;171670;524159;524159;62.0;0.0;0.0
11:37:36.247951;277;130961;114357;126873;172012;524159;524159;62.0;0.0;0.0
11:37:36.427798;278;131277;114408;126922;172404;524159;524159;62.0;0.0;0.0
11:37:36.437584;279;131630;114472;126963;172846;524159;524159;62.0;0.0;0.0
11:37:36.448077;280;132016;114550;127007;173336;524159;524159;62.0;0.0;0.0
11:37:36.456763;281;132386;114596;127050;173813;524159;524159;62.0;0.0;0.0
11:37:36.457785;282;132305;114495;126974;173795;524159;524159;62.0;0.0;0.0
11:37:36.617915;283;131437;114275;126817;172835;524159;524159;62.0;0.0;0.0
11:37:36.627899;284;130455;114130;126731;171646;524159;524159;62.0;0.0;0.0
11:37:36.637827;285;129907;114097;126731;170902;524159;524159;62.0;0.0;0.0
11:37:36.642838;286;129797;114131;126744;170624;524159;524159;62.0;0.0;0.0
11:37:36.647897;287;130011;114208;126813;170772;524159;524159;62.0;0.0;0.0
11:37:36.818077;288;130256;114235;126827;170969;524159;524159;62.0;0.0;0.0
11:37:36.827612;289;130281;114210;126810;170935;524159;524159;62.0;0.0;0.0
11:37:36.837649;290;130133;114183;126794;170722;524159;524159;62.0;0.0;0.0
11:37:36.837649;291;130058;114173;126792;170579;524159;524159;62.0;0.0;0.0
11:37:36.847908;292;130161;114209;126827;170627;524159;524159;62.0;0.0;0.0
11:37:37.027876;293;130375;114255;126856;170822;524159;524159;62.0;1050.7;0.0
11:37:37.037654;294;130681;114312;126903;171136;524159;524159;62.0;0.0;0.0
11:37:37.047740;295;131004;114373;126946;171503;524159;524159;62.0;0.0;0.0
11:37:37.047740;296;131339;114421;126985;171890;524159;524159;62.0;0.0;0.0
11:37:37.057914;297;131632;114463;127014;172231;524159;524159;62.0;0.0;0.0
11:37:37.217768;298;131885;114502;127045;172539;524159;524159;62.0;0.0;0.0
11:37:37.227830;299;132147;114545;127076;172857;524159;524159;62.0;0.0;0.0
11:37:37.237926;300;132420;114589;127124;173193;524159;524159;62.0;0.0;0.0
11:37:37.237926;301;132722;114653;127165;173565;524159;524159;62.0;0.0;0.0
11:37:37.253063;302;133070;114718;127211;173977;524159;524159;62.0;0.0;0.0
11:37:37.417842;303;133305;114721;127212;174275;524159;524159;62.0;0.0;0.0
11:37:37.427991;304;132725;114516;127066;173625;524159;524159;62.0;0.0;0.0
11:37:37.437759;305;131563;114291;126923;172216;524159;524159;62.0;0.0;0.0
11:37:37.437759;306;130601;114199;126870;170963;524159;524159;62.0;0.0;0.0
11:37:37.447696;307;130107;114183;126870;170203;524159;524159;62.0;0.0;0.0
11:37:37.617929;308;130007;114215;126907;169897;524159;524159;62.0;0.0;0.0
11:37:37.627757;309;130153;114269;126938;169891;524159;524159;62.0;0.0;0.0
11:37:37.637749;310;130223;114260;126941;169866;524159;524159;62.0;0.0;0.0
11:37:37.637749;311;130086;114218;126914;169624;524159;524159;62.0;0.0;0.0
11:37:37.648021;312;129880;114189;126889;169313;524159;524159;62.0;0.0;0.0
11:37:37.827924;313;129813;114192;126908;169166;524159;524159;62.0;0.0;0.0
11:37:37.837810;314;129907;114220;126926;169208;524159;524159;62.0;0.0;0.0
11:37:37.837810;315;130103;114269;126966;169382;524159;524159;62.0;0.0;0.0
11:37:37.847815;316;130358;114311;126995;169638;524159;524159;61.0;0.0;0.0
11:37:37.847815;317;130647;114356;127032;169951;524159;524159;61.0;0.0;0.0
11:37:38.018053;318;130914;114396;127059;170270;524159;524159;61.0;988.7;0.0
11:37:38.027699;319;131147;114423;127078;170545;524159;524159;61.0;0.0;0.0
11:37:38.037819;320;131382;114462;127106;170838;524159;524159;61.0;0.0;0.0
11:37:38.047875;321;131629;114501;127135;171149;524159;524159;60.0;0.0;0.0
11:37:38.047875;322;131901;114547;127168;171495;524159;524159;60.0;0.0;0.0
11:37:38.218070;323;132218;114598;127210;171879;524159;524159;60.0;0.0;0.0
11:37:38.227764;324;132562;114656;127249;172315;524159;524159;60.0;0.0;0.0
11:37:38.237652;325;132915;114720;127291;172769;524159;524159;60.0;0.0;0.0
11:37:38.247845;326;133095;114703;127272;173042;524159;524159;59.0;0.0;0.0
11:37:38.258198;327;132299;114437;127090;172187;524159;524159;59.0;0.0;0.0
11:37:38.418059;328;130872;114185;126918;170489;524159;524159;59.0;0.0;0.0
11:37:38.427742;329;129683;114048;126844;168951;524159;524159;59.0;0.0;0.0
11:37:38.437830;330;128991;114004;126823;167943;524159;524159;59.0;0.0;0.0
11:37:38.447831;331;128677;113983;126813;167376;524159;524159;59.0;0.0;0.0
11:37:38.452846;332;128638;114007;126839;167157;524159;524159;59.0;0.0;0.0
11:37:38.617845;333;128650;113993;126831;167028;524159;524159;59.0;0.0;0.0
11:37:38.627632;334;128516;113965;126796;166756;524159;524159;59.0;0.0;0.0
11:37:38.637697;335;128291;113916;126769;166411;524159;524159;59.0;0.0;0.0
11:37:38.647897;336;128179;113899;126765;166200;524159;524159;59.0;0.0;0.0
11:37:38.647897;337;128229;113924;126786;166203;524159;524159;59.0;0.0;0.0
11:37:38.827695;338;128426;113964;126815;166366;524159;524159;59.0;0.0;0.0
11:37:38.827695;339;128687;114006;126852;166630;524159;524159;59.0;0.0;0.0
11:37:38.837822;340;128966;114040;126873;166938;524159;524159;59.0;911.3;0.0
11:37:38.847832;341;129227;114073;126888;167245;524159;524159;61.0;0.0;0.0
11:37:38.847832;342;129452;114111;126916;167538;524159;524159;61.0;0.0;0.0
11:37:39.028040;343;129684;114131;126936;167838;524159;524159;61.0;0.0;0.0
11:37:39.037898;344;129940;114161;126963;168156;524159;524159;61.0;0.0;0.0
11:37:39.042906;345;130223;114206;126994;168513;524159;524159;61.0;0.0;0.0
11:37:39.047967;346;130542;114259;127034;168929;524159;524159;63.0;0.0;0.0
11:37:39.059324;347;130872;114316;127078;169383;524159;524159;63.0;0.0;0.0
11:37:39.227778;348;131230;114379;127119;169871;524159;524159;63.0;0.0;0.0
11:37:39.227778;349;131592;114440;127158;170372;524159;524159;63.0;0.0;0.0
11:37:39.237851;350;131944;114479;127190;170862;524159;524159;63.0;0.0;0.0
11:37:39.247813;351;131801;114364;127095;170807;524159;524159;64.0;0.0;0.0
11:37:39.252820;352;130674;114084;126894;169551;524159;524159;64.0;0.0;0.0
11:37:39.427755;353;129378;113885;126785;167960;524159;524159;64.0;0.0;0.0
11:37:39.427755;354;128502;113808;126735;166786;524159;524159;64.0;0.0;0.0
11:37:39.437824;355;128065;113785;126727;166109;524159;524159;64.0;0.0;0.0
11:37:39.447958;356;127947;113786;126738;165825;524159;524159;66.0;0.0;0.0
11:37:39.452965;357;127998;113813;126754;165783;524159;524159;66.0;0.0;0.0
11:37:39.627697;358;127961;113803;126751;165689;524159;524159;66.0;0.0;0.0
11:37:39.627697;359;127810;113758;126722;165460;524159;524159;66.0;0.0;0.0
11:37:39.637719;360;127664;113738;126707;165230;524159;524159;66.0;0.0;0.0
11:37:39.647717;361;127653;113755;126724;165160;524159;524159;67.0;0.0;0.0
11:37:39.647717;362;127810;113783;126746;165296;524159;524159;67.0;862.4;0.0
11:37:39.828017;363;128071;113835;126775;165583;524159;524159;67.0;0.0;0.0
11:37:39.847938;364;128378;113880;126812;165936;524159;524159;67.0;0.0;0.0
11:37:39.847938;365;128666;113922;126839;166303;524159;524159;67.0;0.0;0.0
11:37:39.847938;366;128953;113959;126872;166666;524159;524159;67.0;0.0;0.0
11:37:39.859549;367;129212;113990;126895;167010;524159;524159;67.0;0.0;0.0
11:37:40.027659;368;129462;114036;126925;167358;524159;524159;67.0;0.0;0.0
11:37:40.037760;369;129741;114079;126960;167735;524159;524159;67.0;0.0;0.0
11:37:40.048065;370;130057;114130;126983;168151;524159;524159;67.0;0.0;0.0
11:37:40.057903;371;130395;114192;127039;168624;524159;524159;67.0;0.0;0.0
11:37:40.059924;372;130772;114251;127085;169125;524159;524159;67.0;0.0;0.0
11:37:40.228022;373;131143;114318;127129;169634;524159;524159;67.0;0.0;0.0
11:37:40.228022;374;131525;114379;127178;170171;524159;524159;67.0;0.0;0.0
11:37:40.242829;375;131921;114441;127222;170709;524159;524159;67.0;0.0;0.0
11:37:40.252894;376;132284;114495;127263;171202;524159;524159;67.0;0.0;0.0
11:37:40.259964;377;132124;114357;127159;171112;524159;524159;67.0;0.0;0.0
11:37:40.259964;378;131072;114085;126972;169920;524159;524159;67.0;0.0;0.0
11:37:40.637855;379;129925;113925;126869;168506;524159;524159;67.0;0.0;0.0
11:37:40.658037;380;129239;113874;126845;167557;524159;524159;67.0;0.0;0.0
11:37:40.660558;381;128951;113872;126852;167076;524159;524159;66.0;0.0;0.0
11:37:40.660558;382;128975;113916;126884;166986;524159;524159;66.0;0.0;0.0
11:37:40.667575;383;129102;113937;126905;167068;524159;524159;66.0;0.0;0.0
11:37:40.667575;384;129117;113920;126893;167069;524159;524159;66.0;0.0;0.0
11:37:40.677686;385;128974;113897;126867;166853;524159;524159;66.0;923.8;0.0
11:37:40.677686;386;128876;113881;126864;166696;524159;524159;66.0;0.0;0.0
11:37:40.687633;387;128938;113900;126884;166716;524159;524159;66.0;0.0;0.0
11:37:40.697571;388;129115;113948;126922;166903;524159;524159;66.0;0.0;0.0
11:37:41.027881;389;129395;114006;126964;167236;524159;524159;66.0;0.0;0.0
11:37:41.037998;390;129710;114051;127001;167626;524159;524159;66.0;0.0;0.0
11:37:41.048048;391;130015;114102;127040;168027;524159;524159;66.0;0.0;0.0
11:37:41.060850;392;130289;114139;127064;168393;524159;524159;66.0;0.0;0.0
11:37:41.077667;393;130550;114176;127097;168766;524159;524159;66.0;0.0;0.0
11:37:41.077667;394;130807;114219;127127;169145;524159;524159;66.0;0.0;0.0
11:37:41.077667;395;131082;114262;127159;169539;524159;524159;66.0;0.0;0.0
11:37:41.087814;396;131398;114327;127192;169995;524159;524159;66.0;0.0;0.0
11:37:41.087814;397;131727;114385;127236;170464;524159;524159;66.0;0.0;0.0
11:37:41.227612;398;132117;114450;127290;170984;524159;524159;66.0;0.0;0.0
11:37:41.247895;399;132488;114522;127341;171479;524159;524159;66.0;0.0;0.0
11:37:41.257734;400;132877;114595;127379;172022;524159;524159;66.0;0.0;0.0
11:37:41.261275;401;133266;114650;127426;172561;524159;524159;66.0;0.0;0.0
11:37:41.261275;402;133426;114611;127396;172845;524159;524159;66.0;0.0;0.0
11:37:41.267801;403;132765;114374;127236;172127;524159;524159;66.0;0.0;0.0
11:37:41.627850;404;131722;114175;127098;170873;524159;524159;66.0;0.0;0.0
11:37:41.642904;405;130947;114099;127060;169872;524159;524159;66.0;0.0;0.0
11:37:41.657718;406;130622;114108;127069;169375;524159;524159;66.0;0.0;0.0
11:37:41.667798;407;130605;114146;127101;169267;524159;524159;66.0;0.0;0.0
11:37:41.677990;408;130774;114199;127133;169420;524159;524159;66.0;0.0;0.0
11:37:41.682996;409;130875;114196;127136;169530;524159;524159;66.0;0.0;0.0
11:37:41.688032;410;130828;114172;127123;169467;524159;524159;66.0;982.1;0.0
11:37:41.688032;411;130725;114152;127104;169334;524159;524159;66.0;0.0;0.0
11:37:41.688032;412;130757;114168;127120;169338;524159;524159;66.0;0.0;0.0
11:37:41.698039;413;130922;114209;127153;169535;524159;524159;66.0;0.0;0.0
11:37:42.027686;414;131181;114262;127192;169844;524159;524159;66.0;0.0;0.0
11:37:42.042822;415;131512;114327;127235;170257;524159;524159;66.0;0.0;0.0
11:37:42.047867;416;131816;114379;127276;170667;524159;524159;66.0;0.0;0.0
11:37:42.057791;417;132128;114426;127318;171107;524159;524159;66.0;0.0;0.0
11:37:42.061317;418;132423;114463;127342;171510;524159;524159;66.0;0.0;0.0
11:37:42.067863;419;132693;114506;127370;171889;524159;524159;66.0;0.0;0.0
11:37:42.077849;420;132976;114549;127401;172310;524159;524159;66.0;0.0;0.0
