timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:31:41.290059;179;152829;119552;128985;196788;524159;524159;71.0;0.0;0.0
11:31:41.299816;180;153086;119580;128999;197176;524159;524159;71.0;0.0;0.0
11:31:41.310120;181;153353;119618;129023;197572;524159;524159;71.0;0.0;0.0
11:31:41.310120;182;153627;119647;129038;197957;524159;524159;71.0;0.0;0.0
11:31:41.489879;183;153879;119674;129057;198335;524159;524159;71.0;0.0;0.0
11:31:41.500346;184;154124;119701;129071;198708;524159;524159;72.0;0.0;0.0
11:31:41.509868;185;154393;119732;129094;199120;524159;524159;72.0;0.0;0.0
11:31:41.509868;186;154686;119772;129114;199550;524159;524159;72.0;0.0;0.0
11:31:41.520135;187;155011;119815;129146;200011;524159;524159;72.0;0.0;0.0
11:31:41.689971;188;155340;119864;129171;200499;524159;524159;72.0;0.0;0.0
11:31:41.700039;189;155681;119905;129212;200982;524159;524159;74.0;0.0;0.0
11:31:41.705044;190;155607;119784;129097;201011;524159;524159;74.0;0.0;0.0
11:31:41.710070;191;154757;119547;128933;200145;524159;524159;74.0;0.0;0.0
11:31:41.719955;192;153845;119425;128866;199124;524159;524159;74.0;0.0;0.0
11:31:41.890076;193;153296;119398;128861;198490;524159;524159;74.0;0.0;0.0
11:31:41.900162;194;153093;119415;128873;198253;524159;524159;92.0;650.0;0.0
11:31:41.910239;195;153141;119454;128892;198294;524159;524159;92.0;0.0;0.0
11:31:41.915246;196;153247;119476;128908;198416;524159;524159;92.0;0.0;0.0
11:31:41.920268;197;153230;119446;128885;198423;524159;524159;92.0;0.0;0.0
11:31:42.090031;198;153141;119427;128870;198341;524159;524159;92.0;0.0;0.0
11:31:42.090031;199;153100;119426;128864;198338;524159;524159;92.0;0.0;0.0
11:31:42.099974;200;153164;119453;128883;198472;524159;524159;92.0;0.0;0.0
11:31:42.109890;201;153340;119498;128913;198725;524159;524159;92.0;0.0;0.0
11:31:42.109890;202;153567;119538;128944;199062;524159;524159;92.0;0.0;0.0
11:31:42.289975;203;153822;119572;128967;199444;524159;524159;92.0;0.0;0.0
11:31:42.289975;204;154082;119604;128980;199840;524159;524159;92.0;0.0;0.0
11:31:42.300011;205;154339;119628;129002;200228;524159;524159;92.0;0.0;0.0
11:31:42.309906;206;154584;119651;129012;200593;524159;524159;92.0;0.0;0.0
11:31:42.319969;207;154846;119686;129031;200974;524159;524159;92.0;0.0;0.0
11:31:42.490294;208;155145;119723;129054;201389;524159;524159;92.0;0.0;0.0
11:31:42.490294;209;155436;119773;129090;201832;524159;524159;92.0;0.0;0.0
11:31:42.500160;210;155768;119822;129121;202299;524159;524159;92.0;0.0;0.0
11:31:42.510377;211;156122;119868;129154;202785;524159;524159;92.0;0.0;0.0
11:31:42.520011;212;156166;119783;129082;202930;524159;524159;92.0;0.0;0.0
11:31:42.689856;213;155552;119576;128935;202309;524159;524159;92.0;0.0;0.0
11:31:42.689856;214;154808;119467;128873;201477;524159;524159;91.0;0.0;0.0
11:31:42.700010;215;154373;119449;128870;200994;524159;524159;91.0;0.0;0.0
11:31:42.715132;216;154237;119470;128888;200839;524159;524159;91.0;0.0;0.0
11:31:42.720183;217;154346;119513;128919;200950;524159;524159;91.0;0.0;0.0
11:31:42.890374;218;154529;119548;128931;201176;524159;524159;91.0;0.0;0.0
11:31:42.899982;219;154598;119537;128925;201285;524159;524159;91.0;0.0;0.0
11:31:42.910052;220;154561;119507;128905;201292;524159;524159;91.0;0.0;0.0
11:31:42.920104;221;154540;119520;128905;201339;524159;524159;91.0;0.0;0.0
11:31:42.930247;222;154648;119542;128928;201537;524159;524159;91.0;0.0;0.0
11:31:43.090184;223;154818;119586;128958;201815;524159;524159;91.0;0.0;0.0
11:31:43.099896;224;155059;119632;128992;202190;524159;524159;91.0;0.0;0.0
11:31:43.099896;225;155345;119675;129017;202595;524159;524159;91.0;0.0;0.0
11:31:43.110083;226;155644;119713;129045;203035;524159;524159;91.0;660.4;0.0
11:31:43.119993;227;155926;119743;129067;203464;524159;524159;91.0;0.0;0.0
11:31:43.290211;228;156198;119777;129077;203877;524159;524159;91.0;0.0;0.0
11:31:43.300124;229;156462;119808;129103;204291;524159;524159;91.0;0.0;0.0
11:31:43.310094;230;156767;119851;129134;204741;524159;524159;91.0;0.0;0.0
11:31:43.315100;231;157097;119906;129169;205224;524159;524159;91.0;0.0;0.0
11:31:43.320140;232;157420;119942;129195;205689;524159;524159;91.0;0.0;0.0
11:31:43.489995;233;157399;119842;129120;205764;524159;524159;91.0;0.0;0.0
11:31:43.499855;234;156837;119679;129006;205196;524159;524159;91.0;0.0;0.0
11:31:43.499855;235;156260;119599;128957;204569;524159;524159;91.0;0.0;0.0
11:31:43.510305;236;155979;119616;128981;204283;524159;524159;91.0;0.0;0.0
11:31:43.519969;237;156002;119660;129022;204337;524159;524159;91.0;0.0;0.0
11:31:43.690278;238;156199;119727;129066;204605;524159;524159;91.0;0.0;0.0
11:31:43.700090;239;156387;119753;129077;204891;524159;524159;91.0;0.0;0.0
11:31:43.700090;240;156435;119741;129075;205009;524159;524159;91.0;0.0;0.0
11:31:43.710211;241;156407;119732;129073;205062;524159;524159;91.0;0.0;0.0
11:31:43.720171;242;156430;119752;129084;205171;524159;524159;91.0;0.0;0.0
11:31:43.890194;243;156548;119796;129114;205377;524159;524159;91.0;0.0;0.0
11:31:43.899813;244;156760;119842;129156;205693;524159;524159;91.0;0.0;0.0
11:31:43.899813;245;157011;119904;129199;206043;524159;524159;91.0;0.0;0.0
11:31:43.920294;246;157272;119957;129230;206423;524159;524159;91.0;0.0;0.0
11:31:43.920294;247;157544;119994;129272;206797;524159;524159;91.0;0.0;0.0
11:31:44.090237;248;157808;120028;129295;207158;524159;524159;91.0;0.0;0.0
11:31:44.100062;249;158056;120074;129318;207508;524159;524159;91.0;896.0;0.0
11:31:44.100062;250;158341;120117;129358;207890;524159;524159;91.0;0.0;0.0
11:31:44.109808;251;158551;120125;129365;208181;524159;524159;91.0;0.0;0.0
11:31:44.119800;252;158330;120007;129272;207961;524159;524159;91.0;0.0;0.0
11:31:44.289908;253;157726;119867;129185;207275;524159;524159;91.0;0.0;0.0
11:31:44.300058;254;157241;119836;129172;206705;524159;524159;91.0;0.0;0.0
11:31:44.300058;255;157048;119874;129196;206457;524159;524159;91.0;0.0;0.0
11:31:44.309797;256;157129;119942;129249;206523;524159;524159;91.0;0.0;0.0
11:31:44.319799;257;157336;120000;129290;206749;524159;524159;91.0;0.0;0.0
11:31:44.490017;258;157483;120006;129293;206910;524159;524159;91.0;0.0;0.0
11:31:44.500215;259;157476;119998;129280;206924;524159;524159;91.0;0.0;0.0
11:31:44.500215;260;157458;119989;129283;206911;524159;524159;91.0;0.0;0.0
11:31:44.509997;261;157509;120020;129310;206963;524159;524159;91.0;0.0;0.0
11:31:44.520188;262;157684;120062;129328;207150;524159;524159;91.0;0.0;0.0
11:31:44.690246;263;157906;120115;129369;207417;524159;524159;91.0;0.0;0.0
11:31:44.700003;264;158158;120165;129403;207745;524159;524159;91.0;0.0;0.0
11:31:44.710228;265;158437;120209;129435;208088;524159;524159;91.0;0.0;0.0
11:31:44.710228;266;158704;120251;129459;208449;524159;524159;91.0;0.0;0.0
11:31:44.719950;267;158970;120286;129478;208807;524159;524159;91.0;0.0;0.0
11:31:44.895252;268;159250;120319;129508;209147;524159;524159;91.0;0.0;0.0
11:31:44.904802;269;159522;120356;129526;209470;524159;524159;91.0;0.0;0.0
11:31:44.914861;270;159825;120402;129565;209838;524159;524159;91.0;0.0;0.0
11:31:44.919898;271;159927;120355;129513;209984;524159;524159;91.0;886.8;0.0
11:31:44.919898;272;159389;120144;129371;209374;524159;524159;91.0;0.0;0.0
11:31:45.089803;273;158549;120003;129277;208391;524159;524159;91.0;0.0;0.0
11:31:45.099954;274;157937;119974;129270;207655;524159;524159;91.0;0.0;0.0
11:31:45.099954;275;157637;119988;129281;207265;524159;524159;91.0;0.0;0.0
11:31:45.110031;276;157588;120026;129312;207158;524159;524159;91.0;0.0;0.0
11:31:45.119999;277;157678;120067;129337;207211;524159;524159;91.0;0.0;0.0
11:31:45.300082;278;157685;120065;129343;207217;524159;524159;91.0;0.0;0.0
11:31:45.310229;279;157583;120037;129321;207083;524159;524159;91.0;0.0;0.0
11:31:45.319872;280;157458;120034;129317;206922;524159;524159;91.0;0.0;0.0
11:31:45.329783;281;157449;120051;129330;206895;524159;524159;91.0;0.0;0.0
11:31:45.340094;282;157550;120086;129355;206993;524159;524159;91.0;0.0;0.0
11:31:45.489937;283;157732;120129;129385;207180;524159;524159;91.0;0.0;0.0
11:31:45.499845;284;157967;120173;129414;207441;524159;524159;91.0;0.0;0.0
11:31:45.509791;285;158195;120212;129437;207704;524159;524159;91.0;0.0;0.0
11:31:45.509791;286;158434;120241;129460;208002;524159;524159;91.0;0.0;0.0
11:31:45.519772;287;158639;120270;129477;208293;524159;524159;91.0;0.0;0.0
11:31:45.689988;288;158840;120298;129496;208559;524159;524159;91.0;0.0;0.0
11:31:45.700014;289;159051;120332;129515;208835;524159;524159;89.0;0.0;0.0
11:31:45.700014;290;159277;120372;129546;209135;524159;524159;89.0;0.0;0.0
11:31:45.709961;291;159531;120422;129567;209476;524159;524159;89.0;828.8;0.0
11:31:45.720180;292;159799;120466;129608;209837;524159;524159;89.0;0.0;0.0
11:31:45.890367;293;159831;120392;129544;209923;524159;524159;89.0;0.0;0.0
11:31:45.899925;294;159179;120179;129389;209182;524159;524159;87.0;0.0;0.0
11:31:45.910022;295;158239;120031;129303;208088;524159;524159;87.0;0.0;0.0
11:31:45.910022;296;157583;119994;129294;207294;524159;524159;87.0;0.0;0.0
11:31:45.919815;297;157258;120009;129307;206855;524159;524159;87.0;0.0;0.0
11:31:46.090276;298;157178;120048;129339;206702;524159;524159;87.0;0.0;0.0
11:31:46.100047;299;157237;120075;129362;206708;524159;524159;86.0;0.0;0.0
11:31:46.109882;300;157215;120073;129350;206644;524159;524159;86.0;0.0;0.0
11:31:46.109882;301;157066;120045;129329;206440;524159;524159;86.0;0.0;0.0
11:31:46.119809;302;156922;120032;129327;206225;524159;524159;86.0;0.0;0.0
11:31:46.300021;303;156900;120060;129345;206141;524159;524159;86.0;0.0;0.0
11:31:46.310119;304;156975;120091;129365;206179;524159;524159;84.0;0.0;0.0
11:31:46.320233;305;157121;120125;129391;206313;524159;524159;84.0;0.0;0.0
11:31:46.320233;306;157334;120170;129425;206524;524159;524159;84.0;0.0;0.0
11:31:46.329779;307;157535;120201;129443;206760;524159;524159;84.0;0.0;0.0
11:31:46.490126;308;157735;120231;129465;206987;524159;524159;84.0;0.0;0.0
11:31:46.500026;309;157921;120262;129476;207203;524159;524159;83.0;0.0;0.0
11:31:46.510070;310;158107;120281;129489;207433;524159;524159;83.0;747.3;0.0
11:31:46.510070;311;158316;120316;129520;207693;524159;524159;83.0;0.0;0.0
11:31:46.520087;312;158546;120358;129549;207982;524159;524159;83.0;0.0;0.0
11:31:46.699930;313;158801;120402;129574;208287;524159;524159;83.0;0.0;0.0
11:31:46.709956;314;159062;120450;129608;208614;524159;524159;82.0;0.0;0.0
11:31:46.720193;315;159342;120501;129643;208963;524159;524159;82.0;0.0;0.0
11:31:46.720193;316;159609;120531;129660;209315;524159;524159;82.0;0.0;0.0
11:31:46.729812;317;159493;120397;129563;209217;524159;524159;82.0;0.0;0.0
11:31:46.889931;318;158687;120180;129403;208279;524159;524159;82.0;0.0;0.0
11:31:46.899839;319;157785;120066;129342;207228;524159;524159;80.0;0.0;0.0
11:31:46.910026;320;157201;120045;129345;206523;524159;524159;80.0;0.0;0.0
11:31:46.915032;321;156934;120063;129365;206158;524159;524159;80.0;0.0;0.0
11:31:46.920072;322;156926;120122;129394;206072;524159;524159;80.0;0.0;0.0
11:31:47.090061;323;156956;120136;129410;206063;524159;524159;80.0;0.0;0.0
11:31:47.100243;324;156882;120115;129397;205946;524159;524159;79.0;0.0;0.0
11:31:47.109771;325;156693;120075;129371;205692;524159;524159;79.0;0.0;0.0
11:31:47.109771;326;156542;120074;129375;205472;524159;524159;79.0;0.0;0.0
11:31:47.119865;327;156530;120094;129386;205401;524159;524159;79.0;0.0;0.0
11:31:47.289992;328;156607;120131;129406;205459;524159;524159;79.0;0.0;0.0
11:31:47.300045;329;156765;120169;129440;205626;524159;524159;78.0;0.0;0.0
11:31:47.310284;330;156953;120212;129472;205846;524159;524159;78.0;793.1;0.0
11:31:47.310284;331;157146;120247;129487;206075;524159;524159;78.0;0.0;0.0
11:31:47.320114;332;157330;120273;129511;206300;524159;524159;78.0;0.0;0.0
11:31:47.489915;333;157498;120293;129525;206505;524159;524159;78.0;0.0;0.0
11:31:47.504883;334;157665;120318;129546;206722;524159;524159;77.0;0.0;0.0
11:31:47.509914;335;157848;120350;129565;206962;524159;524159;77.0;0.0;0.0
11:31:47.514922;336;158059;120387;129593;207230;524159;524159;77.0;0.0;0.0
11:31:47.524982;337;158303;120432;129626;207537;524159;524159;77.0;0.0;0.0
11:31:47.700246;338;158551;120478;129655;207866;524159;524159;77.0;0.0;0.0
11:31:47.700246;339;158817;120526;129690;208227;524159;524159;79.0;0.0;0.0
11:31:47.709829;340;159104;120572;129717;208587;524159;524159;79.0;0.0;0.0
11:31:47.709829;341;159145;120491;129651;208678;524159;524159;79.0;0.0;0.0
11:31:47.725159;342;158480;120278;129502;207903;524159;524159;79.0;0.0;0.0
11:31:47.889800;343;157584;120145;129422;206823;524159;524159;79.0;0.0;0.0
11:31:47.900116;344;156948;120106;129408;206043;524159;524159;80.0;0.0;0.0
11:31:47.909721;345;156671;120118;129422;205633;524159;524159;80.0;0.0;0.0
11:31:47.909721;346;156624;120165;129454;205484;524159;524159;80.0;0.0;0.0
11:31:47.919959;347;156691;120200;129476;205475;524159;524159;80.0;0.0;0.0
11:31:48.089873;348;156641;120176;129468;205356;524159;524159;80.0;0.0;0.0
11:31:48.100230;349;156467;120141;129440;205088;524159;524159;82.0;0.0;0.0
11:31:48.109847;350;156286;120126;129431;204818;524159;524159;82.0;0.0;0.0
11:31:48.119892;351;156207;120140;129441;204690;524159;524159;82.0;0.0;0.0
11:31:48.124897;352;156255;120171;129467;204701;524159;524159;82.0;876.8;0.0
11:31:48.290022;353;156392;120205;129491;204833;524159;524159;82.0;0.0;0.0
11:31:48.299950;354;156558;120248;129517;205019;524159;524159;83.0;0.0;0.0
11:31:48.310006;355;156738;120274;129531;205221;524159;524159;83.0;0.0;0.0
11:31:48.319990;356;156916;120291;129547;205437;524159;524159;83.0;0.0;0.0
11:31:48.319990;357;157065;120312;129561;205646;524159;524159;83.0;0.0;0.0
11:31:48.499843;358;157220;120333;129576;205850;524159;524159;83.0;0.0;0.0
11:31:48.504851;359;157421;120366;129594;206095;524159;524159;84.0;0.0;0.0
11:31:48.509885;360;157629;120396;129618;206384;524159;524159;84.0;0.0;0.0
11:31:48.520021;361;157850;120434;129645;206705;524159;524159;84.0;0.0;0.0
11:31:48.520021;362;158100;120473;129672;207043;524159;524159;84.0;0.0;0.0
11:31:48.700015;363;158371;120521;129714;207429;524159;524159;84.0;0.0;0.0
11:31:48.720250;364;158656;120568;129742;207826;524159;524159;84.0;0.0;0.0
11:31:48.725256;365;158904;120575;129746;208171;524159;524159;84.0;0.0;0.0
11:31:48.729792;366;158623;120411;129624;207885;524159;524159;84.0;0.0;0.0
11:31:48.731111;367;157826;120227;129499;206970;524159;524159;84.0;0.0;0.0
11:31:48.899795;368;157120;120160;129466;206127;524159;524159;84.0;0.0;0.0
11:31:48.899795;369;156738;120170;129480;205653;524159;524159;84.0;0.0;0.0
11:31:48.909875;370;156670;120210;129514;205525;524159;524159;84.0;0.0;0.0
11:31:48.919879;371;156761;120261;129556;205607;524159;524159;84.0;0.0;0.0
11:31:48.919879;372;156830;120266;129562;205666;524159;524159;84.0;0.0;0.0
11:31:49.089837;373;156722;120231;129531;205525;524159;524159;84.0;0.0;0.0
11:31:49.100209;374;156543;120198;129520;205297;524159;524159;83.0;0.0;0.0
11:31:49.109931;375;156443;120205;129525;205164;524159;524159;83.0;0.0;0.0
11:31:49.119957;376;156458;120233;129543;205163;524159;524159;83.0;950.4;0.0
11:31:49.119957;377;156588;120278;129574;205305;524159;524159;83.0;0.0;0.0
11:31:49.300030;378;156760;120319;129609;205493;524159;524159;83.0;0.0;0.0
11:31:49.300030;379;156974;120355;129631;205744;524159;524159;83.0;0.0;0.0
11:31:49.309994;380;157159;120385;129660;205980;524159;524159;83.0;0.0;0.0
11:31:49.320050;381;157351;120413;129675;206222;524159;524159;83.0;0.0;0.0
11:31:49.329868;382;157534;120431;129687;206443;524159;524159;83.0;0.0;0.0
11:31:49.500039;383;157721;120457;129707;206671;524159;524159;83.0;0.0;0.0
11:31:49.505045;384;157938;120490;129735;206938;524159;524159;83.0;0.0;0.0
11:31:49.510076;385;158186;120535;129765;207249;524159;524159;83.0;0.0;0.0
11:31:49.519870;386;158456;120593;129809;207609;524159;524159;83.0;0.0;0.0
11:31:49.524877;387;158706;120613;129819;207939;524159;524159;83.0;0.0;0.0
11:31:49.699943;388;158549;120481;129719;207772;524159;524159;83.0;0.0;0.0
11:31:49.699943;389;157894;120326;129612;206981;524159;524159;82.0;0.0;0.0
11:31:49.710004;390;157271;120254;129583;206210;524159;524159;82.0;0.0;0.0
11:31:49.719912;391;156947;120268;129607;205769;524159;524159;82.0;0.0;0.0
11:31:49.719912;392;156946;120329;129655;205690;524159;524159;82.0;0.0;0.0
11:31:49.899755;393;157114;120389;129708;205824;524159;524159;82.0;0.0;0.0
11:31:49.899755;394;157224;120398;129710;205907;524159;524159;82.0;0.0;0.0
11:31:49.909995;395;157155;120381;129690;205778;524159;524159;82.0;0.0;0.0
